schema_version,record_type,event_id,trace_id,run_id,occurred_at,generated_at_utc,domain,event_type,service.name,service.environment,service.instance_id,client.ip,client.user_agent,client.device_id,request.method,request.path,request.request_bytes,response.status_code,response.latency_ms,response.response_bytes,data.transaction_id,data.customer_id,data.account_id,data.channel,data.currency,data.risk_score,data.auth_method,data.login_result,data.amount,data.merchant_id,data.merchant_category,data.authorization_result,data.destination_bank,data.destination_account_token,data.transfer_result,data.balance
1.0,application_log,13d19ad9-e428-4694-8f39-672db848098e,9c7da4cbcd6d4e0b8e29eade0a248cf3,local-2482330003,2026-08-18T15:35:41.596+09:00,2026-08-18T06:35:41.596+00:00,finance,deposit,finance-api,simulation,sim-14,114.250.90.12,WhitelabelApp/4.8.1 Android,81adaf188576470e,POST,/api/deposits,263,200.0,159,9451,txn_fe2f75f9c2cd4584bf,cus_514482,acc_79120005,atm,KRW,15.82,,,1361000.0,,,,,,,
1.0,application_log,e1aa5bff-cf3c-4519-88ba-ed1a72ad8aff,4f7342ceb21e4cbe9105ac18aba4a14d,local-2482330003,2026-08-18T15:35:41.746+09:00,2026-08-18T06:35:41.746+00:00,finance,card_payment,finance-api,simulation,sim-09,155.119.41.119,Mozilla/5.0 Chrome/151.0 Windows/10,34139a096cc44fa1,POST,/api/cards/payments,2489,202.0,267,13976,txn_7f061850dad3461996,cus_153781,acc_84649885,web,KRW,7.01,,,940000.0,mrc_15102,transport,approved,,,,
1.0,application_log,ebcb2e0e-8a66-49aa-8944-7b2b205012f6,1bd68e440a8747438e822ad7341934f6,local-2482330003,2026-08-18T15:35:41.845+09:00,2026-08-18T06:35:41.845+00:00,finance,withdrawal,finance-api,simulation,sim-13,79.196.65.30,Mozilla/5.0 Chrome/151.0 Windows/10,0343529d0bb44f3d,POST,/api/withdrawals,666,200.0,119,14906,txn_293bbe8d06ad47c0a5,cus_631241,acc_67326625,atm,KRW,28.7,,,1411000.0,,,,,,,
1.0,application_log,d60ffe22-143d-4cef-97aa-50c58f82a982,4f394d9bce7f40cbb2277c24e47cc920,local-2482330003,2026-08-18T15:35:41.933+09:00,2026-08-18T06:35:41.933+00:00,finance,card_payment,finance-api,simulation,sim-23,212.155.137.136,Mozilla/5.0 Safari/605.1 iPhone,b1fba3873a2e41b3,POST,/api/cards/payments,4485,200.0,131,13441,txn_3c7d6f4a99a849c19a,cus_653072,acc_11938758,atm,KRW,20.33,,,448000.0,mrc_21337,travel,approved,,,,
1.0,application_log,7c1ce5b4-e590-4ca6-bd2c-71813f43a2df,a66f0d8aefe0400691e7766a9177b6df,local-2482330003,2026-08-18T15:35:42.133+09:00,2026-08-18T06:35:42.133+00:00,finance,card_payment,finance-api,simulation,sim-12,8.171.14.231,Mozilla/5.0 Chrome/151.0 Windows/10,b50555efd3a6488e,POST,/api/cards/payments,3179,200.0,269,11086,txn_2c19764ed99b43c59a,cus_249150,acc_20714182,mobile,KRW,2.64,,,381000.0,mrc_13910,travel,approved,,,,
1.0,application_log,b6268c3e-cedc-4b78-96f7-e9a550de927f,fd6399269b334053bfc6d2b56bb8c154,local-2482330003,2026-08-18T15:35:42.136+09:00,2026-08-18T06:35:42.136+00:00,finance,deposit,finance-api,simulation,sim-09,179.104.55.168,WhitelabelApp/4.8.1 iOS,5dbf6847b70c444b,POST,/api/deposits,3241,200.0,184,12166,txn_f8d1a19c654b4cb895,cus_167492,acc_76866593,web,KRW,16.89,,,268000.0,,,,,,,
1.0,application_log,468ee6a2-e784-4250-9012-33e795186f78,be4adced11e14e9c8fc13c16d2555175,local-2482330003,2026-08-18T15:35:42.183+09:00,2026-08-18T06:35:42.183+00:00,finance,transfer,finance-api,simulation,sim-17,164.145.207.230,Mozilla/5.0 Chrome/151.0 Android/15,bd8d71e3227f4978,POST,/api/transfers,766,202.0,420,4378,txn_646e4a8813864f01a3,cus_522209,acc_60386014,mobile,KRW,7.89,,,1280000.0,,,,BANK-A,31f54a6b421748,completed,
1.0,application_log,8e0e02c1-4582-4633-9b48-c11b10ad9152,b3ac2c29399847fea2c034f96945f1e0,local-2482330003,2026-08-18T15:35:42.195+09:00,2026-08-18T06:35:42.195+00:00,finance,card_payment,finance-api,simulation,sim-13,115.197.23.146,Mozilla/5.0 Chrome/151.0 Android/15,fb7bb65f6e7e488f,POST,/api/cards/payments,3105,200.0,259,8255,txn_9960159ee9824bd2ac,cus_385588,acc_89015656,open_api,KRW,22.99,,,886000.0,mrc_83193,grocery,approved,,,,
1.0,application_log,400ef0de-2907-41b1-a126-b89a8060d7ff,bd816d2824364a8da0845387653ae105,local-2482330003,2026-08-18T15:35:42.204+09:00,2026-08-18T06:35:42.204+00:00,finance,card_payment,finance-api,simulation,sim-17,222.96.184.192,WhitelabelApp/4.8.1 iOS,c9fc987caab74ce3,POST,/api/cards/payments,1455,200.0,169,13583,txn_fdcac9c6a3884d3bb7,cus_330363,acc_83176869,open_api,KRW,15.12,,,1107000.0,mrc_48041,subscription,approved,,,,
1.0,application_log,996c7957-45c7-4db1-8641-b5be383ecdef,b274705edd0b4876adbbb515e20a81e8,local-2482330003,2026-08-18T15:35:42.256+09:00,2026-08-18T06:35:42.256+00:00,finance,account_login,finance-api,simulation,sim-04,21.245.232.64,Mozilla/5.0 Safari/605.1 iPhone,24e04f26753644d7,POST,/api/auth/login,3081,200.0,107,5329,txn_8598056aecf24a60a0,cus_734321,acc_75852121,mobile,KRW,16.77,biometric,success,,,,,,,,
1.0,application_log,de182284-37b0-450b-9987-38bca20e530d,bd4f858116104ad6be2a4879bf72a169,local-2482330003,2026-08-18T15:35:42.401+09:00,2026-08-18T06:35:42.401+00:00,finance,deposit,finance-api,simulation,sim-15,206.254.137.21,WhitelabelApp/4.8.1 Android,c21e6c04c64541dd,POST,/api/deposits,2855,201.0,70,13145,txn_79e4d64bfc444a66bf,cus_565596,acc_45801618,mobile,KRW,13.09,,,1196000.0,,,,,,,
1.0,application_log,54516910-e0d8-403e-8a6f-bbed34d8c545,ab411244b0e84174bfe5cc550b340aad,local-2482330003,2026-08-18T15:35:42.563+09:00,2026-08-18T06:35:42.563+00:00,finance,balance_inquiry,finance-api,simulation,sim-08,206.211.11.16,Mozilla/5.0 Chrome/151.0 Android/15,c5d492d495d64ebe,GET,/api/accounts/balance,261,200.0,47,12985,txn_0ccb6b3709de44098c,cus_505849,acc_23002169,web,KRW,11.09,,,44000.0,,,,,,,39694000.0
1.0,application_log,7e071eb0-8507-4100-b7b6-ef3bfb1b6b83,45723208a05949c1a13dde63ba510801,local-2482330003,2026-08-18T15:35:42.617+09:00,2026-08-18T06:35:42.617+00:00,finance,card_payment,finance-api,simulation,sim-02,202.231.39.252,WhitelabelApp/4.8.1 Android,a89a0fc220b1401c,POST,/api/cards/payments,2605,404.0,147,274,txn_9a37981ea61f4b64b4,cus_719565,acc_18947309,open_api,KRW,8.82,,,955000.0,mrc_76211,grocery,review,,,,
1.0,application_log,0e93af75-9d5f-445a-9e45-ca0fc57f3d5b,881e54e993ca4b27845a6efaf01723e5,local-2482330003,2026-08-18T15:35:42.793+09:00,2026-08-18T06:35:42.793+00:00,finance,deposit,finance-api,simulation,sim-03,27.25.123.1,Mozilla/5.0 Safari/605.1 iPhone,bb8bad56e3594168,POST,/api/deposits,2385,200.0,137,13497,txn_63d8a44ddd1e4e838e,cus_186617,acc_87684969,open_api,KRW,13.68,,,695000.0,,,,,,,
1.0,application_log,bbb5c679-b6a6-4443-b7c7-4b1afddbe5ff,2a6ef3724e1a4bf092d25bf4d3533a6c,local-2482330003,2026-08-18T15:35:42.804+09:00,2026-08-18T06:35:42.804+00:00,finance,account_login,finance-api,simulation,sim-05,193.152.37.1,Mozilla/5.0 Chrome/151.0 Windows/10,21ad50d3ed014d5e,POST,/api/auth/login,3127,202.0,90,8029,txn_febd46c2a0e5471992,cus_638421,acc_29023820,web,KRW,15.38,certificate,success,,,,,,,,
1.0,application_log,7427b79f-cd01-4156-ac74-4484ec7b498c,4d9e54407076467399f3945173b19da3,local-2482330003,2026-08-18T15:35:42.810+09:00,2026-08-18T06:35:42.810+00:00,finance,balance_inquiry,finance-api,simulation,sim-16,8.4.149.80,Mozilla/5.0 Safari/605.1 iPhone,a7953d1cd8144338,GET,/api/accounts/balance,620,404.0,213,6037,txn_4805e6782a9a4a7a99,cus_497407,acc_81774582,atm,KRW,5.0,,,905000.0,,,,,,,28867000.0
1.0,application_log,5784f5b9-965c-40ec-b9b2-7a9a0cc6efb3,342718c2f7604069b8e4da3b6a6deb6f,local-2482330003,2026-08-18T15:35:42.887+09:00,2026-08-18T06:35:42.887+00:00,finance,transfer,finance-api,simulation,sim-08,58.223.193.248,Mozilla/5.0 Chrome/151.0 Android/15,28aa28d02f684aeb,POST,/api/transfers,765,201.0,112,4395,txn_1096913f644b42aeb2,cus_230800,acc_49830506,web,KRW,2.51,,,399000.0,,,,BANK-C,cef981ad57924a,completed,
1.0,application_log,45fea1a8-2f91-45a8-9aa6-1dc6c6bd682d,61f312b0f6ef46f788e9122ca22a39d3,local-2482330003,2026-08-18T15:35:42.915+09:00,2026-08-18T06:35:42.915+00:00,finance,card_payment,finance-api,simulation,sim-10,122.47.201.76,WhitelabelApp/4.8.1 Android,e9faa745bb454e9d,POST,/api/cards/payments,350,201.0,137,14264,txn_1c912a9631fe430880,cus_957209,acc_29410051,mobile,KRW,10.62,,,1268000.0,mrc_32173,transport,approved,,,,
1.0,application_log,a5591ef9-c778-47d0-ad11-7b27f571243c,d5176436141d45d8b4fc019fd93dbc3c,local-2482330003,2026-08-18T15:35:42.940+09:00,2026-08-18T06:35:42.940+00:00,finance,card_payment,finance-api,simulation,sim-12,97.189.93.15,Mozilla/5.0 Chrome/151.0 Windows/10,407ef62b547a4250,POST,/api/cards/payments,1934,200.0,471,11698,txn_709d923aa1014f1e86,cus_732818,acc_86439930,web,KRW,9.07,,,845000.0,mrc_21175,transport,approved,,,,
1.0,application_log,b94922ac-be4c-41bb-9f59-999e40475b81,36a501e03d044263b4fa5414fcff27ac,local-2482330003,2026-08-18T15:35:43.081+09:00,2026-08-18T06:35:43.081+00:00,finance,transfer,finance-api,simulation,sim-06,186.196.26.98,Mozilla/5.0 Chrome/151.0 Windows/10,7356211e2ade46c5,POST,/api/transfers,3304,201.0,263,5626,txn_5947ee9e8a8a448ab4,cus_449609,acc_77528594,atm,KRW,10.8,,,649000.0,,,,BANK-D,a4ae1c8949b04c,completed,
1.0,application_log,8c3ade4a-9bc1-4f71-873a-43f4327dadce,48cc9185ec8b4310aff556010cbf91f9,local-2482330003,2026-08-18T15:35:43.236+09:00,2026-08-18T06:35:43.236+00:00,finance,account_login,finance-api,simulation,sim-16,210.206.135.41,Mozilla/5.0 Chrome/151.0 Android/15,117bac07d0a64cbb,POST,/api/auth/login,3973,200.0,52,4886,txn_30e4a6636a21431bb5,cus_729525,acc_96805667,atm,KRW,7.58,password,success,,,,,,,,
1.0,application_log,5ce1c81b-41e5-4d2a-9feb-1778e74f4034,4ebe022a810746c8a0cf0aba852e97b2,local-2482330003,2026-08-18T15:35:43.446+09:00,2026-08-18T06:35:43.446+00:00,finance,transfer,finance-api,simulation,sim-09,31.215.94.26,Mozilla/5.0 Chrome/151.0 Android/15,b12ebe57b48e4921,POST,/api/transfers,1267,429.0,232,854,txn_61450aef443d48099d,cus_403762,acc_64832071,atm,KRW,4.3,,,623000.0,,,,BANK-B,cdcd7e2ba0c548,rejected,
1.0,application_log,f565e3cb-0ff9-4110-bd1c-8ab8be1d0d58,ab7489a14d504c03a13cd4435354d11b,local-2482330003,2026-08-18T15:35:43.565+09:00,2026-08-18T06:35:43.565+00:00,finance,card_payment,finance-api,simulation,sim-02,109.62.73.24,Mozilla/5.0 Chrome/151.0 Windows/10,814f05ec4e4c4831,POST,/api/cards/payments,918,201.0,272,10477,txn_884b3bbce4414dcd8d,cus_510246,acc_34364251,open_api,KRW,8.65,,,572000.0,mrc_13655,grocery,approved,,,,
1.0,application_log,a5a3bc09-4488-4301-91e5-fe6d6682b3c6,e1cd40aa063c4408a0ed300b50a6c410,local-2482330003,2026-08-18T15:35:43.695+09:00,2026-08-18T06:35:43.695+00:00,finance,account_login,finance-api,simulation,sim-03,194.70.229.45,WhitelabelApp/4.8.1 Android,94f039f86364469b,POST,/api/auth/login,1500,202.0,61,11516,txn_194cc87300d3482298,cus_188735,acc_94605512,open_api,KRW,16.14,otp,success,,,,,,,,
1.0,application_log,b07189bd-32e6-4a33-90a1-62619e44d4b0,2a10e624d779437aa148f01679d5e406,local-2482330003,2026-08-18T15:35:43.813+09:00,2026-08-18T06:35:43.813+00:00,finance,withdrawal,finance-api,simulation,sim-19,105.226.125.22,Mozilla/5.0 Chrome/151.0 Android/15,70e0fc749eb2468f,POST,/api/withdrawals,1423,201.0,254,10236,txn_283b3a965aa5492480,cus_398371,acc_74005511,open_api,KRW,20.48,,,276000.0,,,,,,,
1.0,application_log,c15bf0d4-d87d-4f5e-9b75-c05f71768312,c0a047062c1b4a4196ce87a702c691bb,local-2482330003,2026-08-18T15:35:44.031+09:00,2026-08-18T06:35:44.031+00:00,finance,balance_inquiry,finance-api,simulation,sim-23,174.152.33.56,Mozilla/5.0 Safari/605.1 iPhone,5e1d8e8e1be54cd1,GET,/api/accounts/balance,738,200.0,92,14051,txn_f0905b0301444775a5,cus_632598,acc_74888673,atm,KRW,5.26,,,1422000.0,,,,,,,30376000.0
1.0,application_log,af454605-5f1c-4440-98f9-93f5aee5517b,35220d8614ae40f99d229eabf6ff8776,local-2482330003,2026-08-18T15:35:44.138+09:00,2026-08-18T06:35:44.138+00:00,finance,card_payment,finance-api,simulation,sim-10,207.169.189.154,WhitelabelApp/4.8.1 iOS,86501285d92d4077,POST,/api/cards/payments,1377,202.0,138,5802,txn_fc41815fd3314937a9,cus_480976,acc_87807352,web,KRW,3.93,,,98000.0,mrc_46519,restaurant,approved,,,,
1.0,application_log,3f1282b2-d6bc-49a7-95d4-688e162faf49,1f74a2fa063442cead76cd5144553765,local-2482330003,2026-08-18T15:35:44.214+09:00,2026-08-18T06:35:44.214+00:00,finance,account_login,finance-api,simulation,sim-12,1.101.47.175,WhitelabelApp/4.8.1 Android,c621d5b95daa47d9,POST,/api/auth/login,1446,201.0,139,10321,txn_a9b482434a2148feb6,cus_902303,acc_19997105,web,KRW,2.92,biometric,success,,,,,,,,
1.0,application_log,d660bc36-929a-4ea0-bb22-7ee4dee7f387,44ff3303359a476295dceab5d1ec4b76,local-2482330003,2026-08-18T15:35:44.254+09:00,2026-08-18T06:35:44.254+00:00,finance,balance_inquiry,finance-api,simulation,sim-15,165.175.84.224,WhitelabelApp/4.8.1 iOS,f937980db7944513,GET,/api/accounts/balance,203,200.0,87,3630,txn_ec454bc6cbac4f00a6,cus_615113,acc_58705199,open_api,KRW,35.49,,,329000.0,,,,,,,4506000.0
1.0,application_log,e71a31d3-e775-4073-b95a-e4c04407940d,69142ff979574880ae12bb8cdfc71090,local-2482330003,2026-08-18T15:35:44.334+09:00,2026-08-18T06:35:44.334+00:00,finance,card_payment,finance-api,simulation,sim-13,213.45.7.38,Mozilla/5.0 Chrome/151.0 Android/15,81fc823e56c1419e,POST,/api/cards/payments,761,200.0,285,16767,txn_354b7e1a3f70417d89,cus_644620,acc_67160782,open_api,KRW,13.88,,,501000.0,mrc_10807,subscription,approved,,,,
1.0,application_log,a9d3a038-8594-4d62-866f-85dbb3103f17,ba8ffb6bafa543feb85a89b3647bb923,local-2482330003,2026-08-18T15:35:44.960+09:00,2026-08-18T06:35:44.960+00:00,finance,account_login,finance-api,simulation,sim-11,170.208.183.223,Mozilla/5.0 Chrome/151.0 Windows/10,c9377c38c405417d,POST,/api/auth/login,2875,200.0,67,9393,txn_71de10f404d54e5fba,cus_995915,acc_17724939,open_api,KRW,47.69,otp,success,,,,,,,,
1.0,application_log,d3cd8aea-35d2-4993-845d-094b486675c0,b539ba23ba8d44acace84ca05a1087b6,local-2482330003,2026-08-18T15:35:45.066+09:00,2026-08-18T06:35:45.066+00:00,finance,balance_inquiry,finance-api,simulation,sim-16,22.9.20.161,Mozilla/5.0 Safari/605.1 iPhone,43a4be39d4594403,GET,/api/accounts/balance,297,200.0,105,13483,txn_13c1786fb1d949eeb9,cus_631043,acc_69885967,mobile,KRW,7.86,,,1303000.0,,,,,,,40171000.0
1.0,application_log,8fdc6e89-6a70-4fd0-883c-67e78d507388,5cf5e56bebc04058ba7bc75cf680308d,local-2482330003,2026-08-18T15:35:45.354+09:00,2026-08-18T06:35:45.354+00:00,finance,account_login,finance-api,simulation,sim-01,166.182.104.27,Mozilla/5.0 Chrome/151.0 Windows/10,e9c0601c5a394da4,POST,/api/auth/login,3602,201.0,80,5383,txn_94d094644bdb415fab,cus_693299,acc_63475034,mobile,KRW,26.15,certificate,success,,,,,,,,
1.0,application_log,77947b15-1fdb-4f13-a104-d7c4d1786c7c,973f1103e7b042d7a46931a6bb776799,local-2482330003,2026-08-18T15:35:45.888+09:00,2026-08-18T06:35:45.888+00:00,finance,card_payment,finance-api,simulation,sim-01,196.164.26.87,Mozilla/5.0 Chrome/151.0 Windows/10,8be63397310443d7,POST,/api/cards/payments,391,202.0,136,14883,txn_cbe3c26bb22b4e1295,cus_466676,acc_17853397,mobile,KRW,6.12,,,313000.0,mrc_20946,transport,approved,,,,
1.0,application_log,969a0177-117b-496d-b820-7372b7d39a1b,57b162de9d9c46909486380f5ed9a4b2,local-2482330003,2026-08-18T15:35:45.985+09:00,2026-08-18T06:35:45.985+00:00,finance,card_payment,finance-api,simulation,sim-04,168.32.120.55,WhitelabelApp/4.8.1 iOS,008712a3561142ce,POST,/api/cards/payments,626,202.0,337,6199,txn_5e6c0652dde8463b90,cus_796883,acc_59417856,open_api,KRW,17.99,,,621000.0,mrc_25987,subscription,approved,,,,
1.0,application_log,75b5eb42-7877-4420-b015-a2b919410fd9,62cd51e8a0f24373adf66ff20d62171f,local-2482330003,2026-08-18T15:35:46.296+09:00,2026-08-18T06:35:46.296+00:00,finance,card_payment,finance-api,simulation,sim-10,182.247.6.102,Mozilla/5.0 Chrome/151.0 Android/15,126b151af89a4672,POST,/api/cards/payments,519,200.0,251,10237,txn_38bc7d3fa65a427782,cus_336510,acc_55220398,web,KRW,6.99,,,1059000.0,mrc_65217,restaurant,approved,,,,
1.0,application_log,14a345cd-330b-47f7-bd15-72966a233fec,e77eb0ed4e4e40bbb5222b7f64f187f6,local-2482330003,2026-08-18T15:35:46.518+09:00,2026-08-18T06:35:46.518+00:00,finance,card_payment,finance-api,simulation,sim-09,181.121.76.136,WhitelabelApp/4.8.1 Android,3073f6048a024393,POST,/api/cards/payments,1166,202.0,287,11909,txn_ec9ff4d299b94c7390,cus_551130,acc_36019520,web,KRW,6.27,,,765000.0,mrc_99230,restaurant,approved,,,,
1.0,application_log,0b09306e-e7e5-4f34-a517-0d13a7ee454b,13b53a22724d4284be94fa9412f1e103,local-2482330003,2026-08-18T15:35:46.531+09:00,2026-08-18T06:35:46.531+00:00,finance,card_payment,finance-api,simulation,sim-13,214.240.247.228,WhitelabelApp/4.8.1 Android,fadc8cea8b0d424e,POST,/api/cards/payments,2801,202.0,358,5515,txn_8ed3f649320f47c2b9,cus_267699,acc_96958204,mobile,KRW,14.89,,,1189000.0,mrc_31743,travel,approved,,,,
1.0,application_log,1dae275b-ad52-4a33-bde2-95c967460e13,7f4c9d1b1f3e4f35bead412764616688,local-2482330003,2026-08-18T15:35:46.696+09:00,2026-08-18T06:35:46.696+00:00,finance,transfer,finance-api,simulation,sim-15,199.140.243.219,WhitelabelApp/4.8.1 Android,390c046499dd4bbb,POST,/api/transfers,4794,200.0,278,9154,txn_59f735732813491590,cus_627935,acc_76352632,mobile,KRW,36.35,,,983000.0,,,,BANK-C,227d7749ed7249,completed,
1.0,application_log,4e3d3b49-8aa7-4f83-8709-01dddc8c348c,e7e2bea461f94a689963f61672540507,local-2482330003,2026-08-18T15:35:46.783+09:00,2026-08-18T06:35:46.783+00:00,finance,balance_inquiry,finance-api,simulation,sim-06,192.27.120.92,Mozilla/5.0 Chrome/151.0 Windows/10,c541b4f995e044cc,GET,/api/accounts/balance,467,200.0,98,17032,txn_ba668b72d0fc47e99c,cus_733991,acc_28005527,open_api,KRW,24.17,,,730000.0,,,,,,,38914000.0
1.0,application_log,124937f3-311f-40f0-85eb-92b9edbb2e56,b033903acb9c44018ae45e097f83afbd,local-2482330003,2026-08-18T15:35:46.971+09:00,2026-08-18T06:35:46.971+00:00,finance,withdrawal,finance-api,simulation,sim-12,75.102.164.11,Mozilla/5.0 Chrome/151.0 Android/15,f16f1aa6747e4cec,POST,/api/withdrawals,165,200.0,111,8562,txn_49e3de77f003471a91,cus_744035,acc_98073347,open_api,KRW,9.75,,,1116000.0,,,,,,,
1.0,application_log,f347d19e-0252-4c63-a3c9-e1370cea3776,7b352b9461ae413993277a33e37e6fc4,local-2482330003,2026-08-18T15:35:47.076+09:00,2026-08-18T06:35:47.076+00:00,finance,balance_inquiry,finance-api,simulation,sim-17,17.93.202.148,Mozilla/5.0 Chrome/151.0 Android/15,01b5c9d305cf4e4a,GET,/api/accounts/balance,77,200.0,65,2605,txn_c5d04e3a59224b1d94,cus_214206,acc_50531639,mobile,KRW,8.26,,,906000.0,,,,,,,49382000.0
1.0,application_log,72280dd0-07ae-4e85-8f3b-4c5b9524241c,d226f5659c77401c91efbfecae7507d7,local-2482330003,2026-08-18T15:35:47.176+09:00,2026-08-18T06:35:47.176+00:00,finance,card_payment,finance-api,simulation,sim-10,56.94.222.131,WhitelabelApp/4.8.1 Android,f81c2c08a58b417a,POST,/api/cards/payments,2400,202.0,167,12172,txn_e6346ee9dc6f4ce1a7,cus_773262,acc_23021336,atm,KRW,12.42,,,1344000.0,mrc_50317,restaurant,approved,,,,
1.0,application_log,3ee26353-fa10-47cd-b130-fd4619747d57,b8cc805f808c41f7aff4a801790a73e1,local-2482330003,2026-08-18T15:35:47.187+09:00,2026-08-18T06:35:47.187+00:00,finance,transfer,finance-api,simulation,sim-01,165.87.105.106,Mozilla/5.0 Chrome/151.0 Windows/10,7fc4875de8d14950,POST,/api/transfers,4729,201.0,498,6235,txn_1bc213ff17ed448980,cus_482235,acc_60232260,atm,KRW,6.33,,,230000.0,,,,BANK-C,104f1d3d6f0442,completed,
1.0,application_log,8a57e357-196f-4495-aba9-3c4a205d4579,61e844fc00544ef8883fbc66b495c4b9,local-2482330003,2026-08-18T15:35:47.204+09:00,2026-08-18T06:35:47.204+00:00,finance,transfer,finance-api,simulation,sim-07,189.226.141.226,WhitelabelApp/4.8.1 iOS,6a541067aa604dc9,POST,/api/transfers,494,200.0,142,2044,txn_97fc2a37a7f245ef9d,cus_624322,acc_61505208,mobile,KRW,11.55,,,1034000.0,,,,BANK-C,81fe033f072745,completed,
1.0,application_log,d6cb4aa8-0a3b-4a09-9c23-7456d111e799,d8622fa6879144f3b09639166f578a86,local-2482330003,2026-08-18T15:35:47.281+09:00,2026-08-18T06:35:47.281+00:00,finance,balance_inquiry,finance-api,simulation,sim-14,215.178.130.196,WhitelabelApp/4.8.1 Android,70a83edc39ca4deb,GET,/api/accounts/balance,6,200.0,90,11163,txn_db5529198aff4ca9b8,cus_521741,acc_65447624,mobile,KRW,3.63,,,681000.0,,,,,,,7562000.0
1.0,application_log,bf8d976c-f18a-4a54-af26-dd799c93103a,4963e5ab44c24afe9e137b5a6fdee322,local-2482330003,2026-08-18T15:35:47.338+09:00,2026-08-18T06:35:47.338+00:00,finance,account_login,finance-api,simulation,sim-24,198.222.49.111,WhitelabelApp/4.8.1 Android,ad547ca4860a4dc6,POST,/api/auth/login,1717,401.0,162,6407,txn_3ef1c3dbcffa4249a2,cus_210336,acc_35932293,open_api,KRW,27.26,certificate,failed,,,,,,,,
1.0,application_log,ebaf9004-6383-4930-ad5c-df8d0bac479c,f908e438a2d542bc98084f954a71b7b7,local-2482330003,2026-08-18T15:35:47.411+09:00,2026-08-18T06:35:47.411+00:00,finance,account_login,finance-api,simulation,sim-17,206.232.223.34,Mozilla/5.0 Chrome/151.0 Windows/10,41920e30cd7b49ac,POST,/api/auth/login,4255,201.0,80,17886,txn_785c22794eeb47948a,cus_405211,acc_96696309,web,KRW,2.47,certificate,success,,,,,,,,
1.0,application_log,b9de8c4e-6fc9-4fb6-9e56-4884fd331933,627a768bbbf04d0c807da2d950bca659,local-2482330003,2026-08-18T15:35:47.696+09:00,2026-08-18T06:35:47.696+00:00,finance,transfer,finance-api,simulation,sim-13,145.228.163.120,WhitelabelApp/4.8.1 iOS,9c4e529ea13b42b4,POST,/api/transfers,545,202.0,283,17124,txn_2841e953d20b4312a4,cus_194098,acc_45799167,web,KRW,3.66,,,835000.0,,,,BANK-A,4b63c25ad5db43,completed,
1.0,application_log,25dfa306-8b7c-4688-b207-3610dc57a10d,80fa441bd3a34c0b8ddb6116e7cde313,local-2482330003,2026-08-18T15:35:48.079+09:00,2026-08-18T06:35:48.079+00:00,finance,balance_inquiry,finance-api,simulation,sim-09,31.17.103.143,Mozilla/5.0 Chrome/151.0 Windows/10,ea157ad2f1534661,GET,/api/accounts/balance,294,200.0,89,14407,txn_067a129c927742f595,cus_525106,acc_91053066,web,KRW,15.82,,,368000.0,,,,,,,48110000.0
1.0,application_log,75cdfc10-77cf-4578-b440-450718524dfa,5f3ebf9735b14940ab1af09304afcd9a,local-2482330003,2026-08-18T15:35:48.236+09:00,2026-08-18T06:35:48.236+00:00,finance,balance_inquiry,finance-api,simulation,sim-01,194.153.216.104,Mozilla/5.0 Chrome/151.0 Windows/10,992e83d30f8f4ced,GET,/api/accounts/balance,92,200.0,114,14209,txn_7bbedf23d4674b15bc,cus_850791,acc_28812884,atm,KRW,25.0,,,1221000.0,,,,,,,18008000.0
1.0,application_log,074b422e-a555-460f-bb0d-dcc8669a5aef,cd1d02c9370e4623a46444e96ffbc2ed,local-2482330003,2026-08-18T15:35:48.248+09:00,2026-08-18T06:35:48.248+00:00,finance,balance_inquiry,finance-api,simulation,sim-14,195.168.133.171,Mozilla/5.0 Safari/605.1 iPhone,0cc287c15e0b4b59,GET,/api/accounts/balance,224,200.0,97,276,txn_05c143aed4ec4dd7ac,cus_786191,acc_16849482,atm,KRW,10.52,,,1163000.0,,,,,,,8059000.0
